question_id	question	predicted	gold	hardness	exact_match	select_match_gold	select_match_pred	select_match	select_match (no_agg)_gold	select_match (no_agg)_pred	select_match (no_agg)	where_match_gold	where_match_pred	where_match	where_match (no op)_gold	where_match (no op)_pred	where_match (no op)	group (NO HAVING)_gold	group (NO HAVING)_pred	group (NO HAVING)	group_gold	group_pred	group	order_gold	order_pred	order	and_or_gold	and_or_pred	and_or	IUEN_gold	IUEN_pred	IUEN	keywords_gold	keywords_pred	keywords	
64	Find the id of students who do not have a cat pet.	SELECT Student.StuID FROM Student EXCEPT SELECT Has_Pet.StuID FROM Has_Pet JOIN Pets WHERE Pets.PetType = 'terminal'	SELECT stuid FROM student EXCEPT SELECT T1.stuid FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pettype  =  'cat'	hard	NOK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	1	1	NOK	1	1	OK	
65	What are the ids of the students who do not own cats as pets?	SELECT Student.StuID FROM Student EXCEPT SELECT Has_Pet.StuID FROM Has_Pet JOIN Pets WHERE Pets.PetType = 'terminal'	SELECT stuid FROM student EXCEPT SELECT T1.stuid FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pettype  =  'cat'	hard	NOK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	1	1	NOK	1	1	OK	
66	Find the first name and age of students who have a dog but do not have a cat as a pet.	SELECT Student.Fname, Student.Age FROM Student WHERE Student.StuID NOT IN (SELECT Has_Pet.StuID FROM Pets WHERE Pets.PetType = 'terminal' EXCEPT SELECT Has_Pet.StuID FROM Pets JOIN Has_Pet WHERE Pets.PetType = 'terminal')	SELECT T1.fname ,  T1.age FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pettype  =  'dog' AND T1.stuid NOT IN (SELECT T1.stuid FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pettype  =  'cat')	extra	NOK	2	2	OK	2	2	OK	2	1	NOK	2	1	NOK	0	0	NA	0	0	NA	0	0	NA	0	1	NA	0	0	NA	3	3	OK	
67	What is the first name of every student who has a dog but does not have a cat?	SELECT Student.Fname FROM Student WHERE Student.StuID NOT IN (SELECT Has_Pet.StuID FROM Pets WHERE Pets.PetType = 'terminal' EXCEPT SELECT Has_Pet.StuID FROM Student JOIN Has_Pet WHERE Pets.PetType = 'terminal')	SELECT T1.fname ,  T1.age FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pettype  =  'dog' AND T1.stuid NOT IN (SELECT T1.stuid FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pettype  =  'cat')	extra	NOK	2	1	NOK	2	1	NOK	2	1	NOK	2	1	NOK	0	0	NA	0	0	NA	0	0	NA	0	1	NA	0	0	NA	3	3	OK	
68	Find the type and weight of the youngest pet.	SELECT Pets.PetType, Pets.weight FROM Pets ORDER BY Pets.pet_age Asc LIMIT 1	SELECT pettype ,  weight FROM pets ORDER BY pet_age LIMIT 1	medium	OK	2	2	OK	2	2	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	1	1	OK	0	0	NA	3	3	OK	
69	What type of pet is the youngest animal, and how much does it weigh?	SELECT Pets.PetType, Pets.weight FROM Pets ORDER BY Pets.pet_age Asc LIMIT 1	SELECT pettype ,  weight FROM pets ORDER BY pet_age LIMIT 1	medium	OK	2	2	OK	2	2	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	1	1	OK	0	0	NA	3	3	OK	
70	Find the id and weight of all pets whose age is older than 1.	SELECT Pets.PetID, Pets.weight FROM Pets WHERE Pets.pet_age > 'terminal'	SELECT petid ,  weight FROM pets WHERE pet_age  >  1	medium	OK	2	2	OK	2	2	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
71	What is the id and weight of every pet who is older than 1?	SELECT Pets.PetID, Pets.weight FROM Pets WHERE Pets.pet_age > 'terminal'	SELECT petid ,  weight FROM pets WHERE pet_age  >  1	medium	OK	2	2	OK	2	2	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
72	Find the average and maximum age for each type of pet.	SELECT Pets.PetType, Avg(Pets.pet_age), Max(Pets.pet_age) FROM Pets GROUP BY Pets.PetType	SELECT avg(pet_age) ,  max(pet_age) ,  pettype FROM pets GROUP BY pettype	medium	OK	3	3	OK	3	3	OK	0	0	NA	0	0	NA	1	1	OK	1	1	OK	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
73	What is the average and maximum age for each pet type?	SELECT Pets.PetType, Avg(Pets.pet_age), Max(Pets.pet_age) FROM Pets GROUP BY Pets.PetType	SELECT avg(pet_age) ,  max(pet_age) ,  pettype FROM pets GROUP BY pettype	medium	OK	3	3	OK	3	3	OK	0	0	NA	0	0	NA	1	1	OK	1	1	OK	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
74	Find the average weight for each pet type.	SELECT Pets.PetType, Avg(Pets.weight) FROM Pets GROUP BY Pets.PetType	SELECT avg(weight) ,  pettype FROM pets GROUP BY pettype	medium	OK	2	2	OK	2	2	OK	0	0	NA	0	0	NA	1	1	OK	1	1	OK	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
75	What is the average weight for each type of pet?	SELECT Pets.PetType, Avg(Pets.weight) FROM Pets GROUP BY Pets.PetType	SELECT avg(weight) ,  pettype FROM pets GROUP BY pettype	medium	OK	2	2	OK	2	2	OK	0	0	NA	0	0	NA	1	1	OK	1	1	OK	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
76	Find the first name and age of students who have a pet.	SELECT DISTINCT Student.Fname, Student.Age FROM Student WHERE Student.StuID IN (SELECT Has_Pet.StuID FROM Has_Pet)	SELECT DISTINCT T1.fname ,  T1.age FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid	medium	NOK	2	2	OK	2	2	OK	0	1	NA	0	1	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	0	2	NA	
77	What are the different first names and ages of the students who do have pets?	SELECT DISTINCT Student.Fname, Student.Age FROM Student WHERE Student.StuID IN (SELECT Has_Pet.StuID FROM Has_Pet)	SELECT DISTINCT T1.fname ,  T1.age FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid	medium	NOK	2	2	OK	2	2	OK	0	1	NA	0	1	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	0	2	NA	
78	Find the id of the pet owned by student whose last name is ‘Smith’.	SELECT Has_Pet.PetID FROM Pets JOIN Has_Pet JOIN Student WHERE Student.LName = 'terminal'	SELECT T2.petid FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid WHERE T1.Lname  =  'Smith'	medium	NOK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
79	What is the id of the pet owned by the student whose last name is 'Smith'?	SELECT Has_Pet.PetID FROM Student JOIN Has_Pet WHERE Student.LName = 'terminal'	SELECT T2.petid FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid WHERE T1.Lname  =  'Smith'	medium	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
80	Find the number of pets for each student who has any pet and student id.	SELECT Has_Pet.StuID, Count(*) FROM Student JOIN Has_Pet GROUP BY Has_Pet.StuID	SELECT count(*) ,  T1.stuid FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid GROUP BY T1.stuid	medium	OK	2	2	OK	2	2	OK	0	0	NA	0	0	NA	1	1	OK	1	1	OK	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
81	For students who have pets , how many pets does each student have ? list their ids instead of names .	SELECT Has_Pet.StuID, Student.Fname FROM Student JOIN Has_Pet GROUP BY Has_Pet.StuID	select count(*) ,  t1.stuid from student as t1 join has_pet as t2 on t1.stuid  =  t2.stuid group by t1.stuid	medium	NOK	2	2	NOK	2	2	NOK	0	0	NA	0	0	NA	1	1	OK	1	1	OK	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
82	Find the first name and gender of student who have more than one pet.	SELECT Student.Fname, Student.Sex FROM Student JOIN Has_Pet GROUP BY Student.StuID HAVING Count(*) > 'terminal'	SELECT T1.fname ,  T1.sex FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid GROUP BY T1.stuid HAVING count(*)  >  1	medium	OK	2	2	OK	2	2	OK	0	0	NA	0	0	NA	1	1	OK	1	1	OK	0	0	NA	1	1	OK	0	0	NA	2	2	OK	
83	What is the first name and gender of the all the students who have more than one pet?	SELECT Student.Fname, Student.Sex FROM Student JOIN Has_Pet GROUP BY Student.StuID HAVING Count(*) > 'terminal'	SELECT T1.fname ,  T1.sex FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid GROUP BY T1.stuid HAVING count(*)  >  1	medium	OK	2	2	OK	2	2	OK	0	0	NA	0	0	NA	1	1	OK	1	1	OK	0	0	NA	1	1	OK	0	0	NA	2	2	OK	
84	Find the last name of the student who has a cat that is age 3.	SELECT Student.LName FROM Student JOIN Has_Pet WHERE Student.StuID IN (SELECT Student.StuID FROM Has_Pet JOIN Pets WHERE Student.Age = 'terminal')	SELECT T1.lname FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pet_age  =  3 AND T3.pettype  =  'cat'	hard	NOK	1	1	OK	1	1	OK	2	1	NOK	2	1	NOK	0	0	NA	0	0	NA	0	0	NA	0	1	NA	0	0	NA	1	2	NOK	
85	What is the last name of the student who has a cat that is 3 years old?	SELECT Student.LName FROM Has_Pet JOIN Student WHERE Student.StuID IN (SELECT Student.StuID FROM Has_Pet JOIN Pets WHERE Pets.pet_age = 'terminal')	SELECT T1.lname FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid  =  T2.stuid JOIN pets AS T3 ON T3.petid  =  T2.petid WHERE T3.pet_age  =  3 AND T3.pettype  =  'cat'	hard	NOK	1	1	OK	1	1	OK	2	1	NOK	2	1	NOK	0	0	NA	0	0	NA	0	0	NA	0	1	NA	0	0	NA	1	2	NOK	
86	Find the average age of students who do not have any pet .	SELECT Avg(Student.Age) FROM Student WHERE Student.StuID NOT IN (SELECT Has_Pet.StuID FROM Has_Pet)	select avg(age) from student where stuid not in (select stuid from has_pet)	extra	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	3	3	OK	
87	What is the average age for all students who do not own any pets ?	SELECT Avg(Student.Age) FROM Student WHERE Student.StuID NOT IN (SELECT Has_Pet.StuID FROM Has_Pet)	select avg(age) from student where stuid not in (select stuid from has_pet)	extra	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	3	3	OK	
88	How many continents are there?	SELECT Count(*) FROM continents	SELECT count(*) FROM CONTINENTS;	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	0	0	NA	
89	What is the number of continents?	SELECT Count(*) FROM continents	SELECT count(*) FROM CONTINENTS;	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	0	0	NA	
90	How many countries does each continent have? List the continent id, continent name and the number of countries.	SELECT continents.Continent, continents.Continent, Count(*) FROM continents JOIN countries GROUP BY continents.Continent	SELECT T1.ContId ,  T1.Continent ,  count(*) FROM CONTINENTS AS T1 JOIN COUNTRIES AS T2 ON T1.ContId  =  T2.Continent GROUP BY T1.ContId;	medium	NOK	3	3	NOK	3	3	NOK	0	0	NA	0	0	NA	1	1	NOK	1	1	NOK	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
91	For each continent, list its id, name, and how many countries it has?	SELECT countries.Continent, countries.CountryName, Count(*) FROM continents JOIN countries GROUP BY countries.Continent	SELECT T1.ContId ,  T1.Continent ,  count(*) FROM CONTINENTS AS T1 JOIN COUNTRIES AS T2 ON T1.ContId  =  T2.Continent GROUP BY T1.ContId;	medium	NOK	3	3	NOK	3	3	NOK	0	0	NA	0	0	NA	1	1	OK	1	1	OK	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
92	How many countries are listed?	SELECT Count(*) FROM countries	SELECT count(*) FROM COUNTRIES;	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	0	0	NA	
93	How many countries exist?	SELECT Count(*) FROM countries	SELECT count(*) FROM COUNTRIES;	easy	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	0	0	NA	
94	How many models does each car maker produce? List maker full name, id and the number.	SELECT car_makers.FullName, car_makers.Id, Count(*) FROM car_makers JOIN model_list GROUP BY car_makers.Maker	SELECT T1.FullName ,  T1.Id ,  count(*) FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker GROUP BY T1.Id;	medium	NOK	3	3	OK	3	3	OK	0	0	NA	0	0	NA	1	1	NOK	1	1	NOK	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
95	What is the full name of each car maker, along with its id and how many models it produces?	SELECT car_makers.FullName, car_makers.Id, Count(*) FROM car_makers JOIN model_list GROUP BY car_makers.Id	SELECT T1.FullName ,  T1.Id ,  count(*) FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker GROUP BY T1.Id;	medium	OK	3	3	OK	3	3	OK	0	0	NA	0	0	NA	1	1	OK	1	1	OK	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
96	Which model of the car has the minimum horsepower?	SELECT model_list.Model FROM model_list JOIN car_names JOIN cars_data ORDER BY cars_data.Horsepower Asc LIMIT 1	SELECT T1.Model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id ORDER BY T2.horsepower ASC LIMIT 1;	hard	NOK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	1	1	OK	0	0	NA	3	3	OK	
97	What is the model of the car with the smallest amount of horsepower?	SELECT model_list.Model FROM model_list JOIN car_names JOIN cars_data ORDER BY cars_data.Horsepower Asc LIMIT 1	SELECT T1.Model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id ORDER BY T2.horsepower ASC LIMIT 1;	hard	NOK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	1	1	OK	0	0	NA	3	3	OK	
98	Find the model of the car whose weight is below the average weight.	SELECT model_list.Model FROM cars_data JOIN car_names JOIN model_list WHERE cars_data.Weight < (SELECT Avg(cars_data.Weight) FROM cars_data)	SELECT T1.model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id WHERE T2.Weight  <  (SELECT avg(Weight) FROM CARS_DATA)	extra	NOK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
99	What is the model for the car with a weight smaller than the average?	SELECT model_list.Model FROM cars_data JOIN car_names JOIN model_list WHERE cars_data.Weight < (SELECT Avg(cars_data.Weight) FROM cars_data)	SELECT T1.model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id WHERE T2.Weight  <  (SELECT avg(Weight) FROM CARS_DATA)	extra	NOK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
100	Find the name of the makers that produced some cars in the year of 1970?	SELECT car_makers.Maker FROM car_makers JOIN model_list JOIN cars_data WHERE cars_data.Year = 'terminal'	SELECT DISTINCT T1.Maker FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker JOIN CAR_NAMES AS T3 ON T2.model  =  T3.model JOIN CARS_DATA AS T4 ON T3.MakeId  =  T4.id WHERE T4.year  =  '1970';	extra	NOK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
101	What is the name of the different car makers who produced a car in 1970?	SELECT DISTINCT car_makers.Maker FROM car_makers JOIN model_list JOIN cars_data WHERE cars_data.Year = 'terminal'	SELECT DISTINCT T1.Maker FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker JOIN CAR_NAMES AS T3 ON T2.model  =  T3.model JOIN CARS_DATA AS T4 ON T3.MakeId  =  T4.id WHERE T4.year  =  '1970';	extra	NOK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
102	Find the make and production time of the cars that were produced in the earliest year?	SELECT car_names.Make, cars_data.Year FROM cars_data JOIN car_names ORDER BY cars_data.Year Asc LIMIT 1	SELECT T2.Make ,  T1.Year FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T1.Year  =  (SELECT min(YEAR) FROM CARS_DATA);	extra	NOK	2	2	OK	2	2	OK	1	0	ND	1	0	ND	0	0	NA	0	0	NA	0	1	NA	1	1	OK	0	0	NA	1	3	NOK	
103	What is the maker of the carr produced in the earliest year and what year was it?	SELECT car_makers.Maker, cars_data.Year FROM cars_data JOIN model_list JOIN car_makers ORDER BY cars_data.Year Asc LIMIT 1	SELECT T2.Make ,  T1.Year FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T1.Year  =  (SELECT min(YEAR) FROM CARS_DATA);	extra	NOK	2	2	NOK	2	2	NOK	1	0	ND	1	0	ND	0	0	NA	0	0	NA	0	1	NA	1	1	OK	0	0	NA	1	3	NOK	
104	Which distinct car models are the produced after 1980?	SELECT DISTINCT model_list.Model FROM model_list JOIN car_names JOIN cars_data WHERE cars_data.Year > 'terminal'	SELECT DISTINCT T1.model FROM MODEL_LIST AS T1 JOIN CAR_NAMES AS T2 ON T1.model  =  T2.model JOIN CARS_DATA AS T3 ON T2.MakeId  =  T3.id WHERE T3.year  >  1980;	hard	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
105	What are the different models for the cards produced after 1980?	SELECT DISTINCT model_list.Model FROM model_list JOIN car_names JOIN cars_data WHERE cars_data.Year > 'terminal'	SELECT DISTINCT T1.model FROM MODEL_LIST AS T1 JOIN CAR_NAMES AS T2 ON T1.model  =  T2.model JOIN CARS_DATA AS T3 ON T2.MakeId  =  T3.id WHERE T3.year  >  1980;	hard	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
106	How many car makers are there in each continents? List the continent name and the count.	SELECT continents.Continent, Count(*) FROM continents JOIN countries JOIN car_makers GROUP BY continents.Continent	SELECT T1.Continent ,  count(*) FROM CONTINENTS AS T1 JOIN COUNTRIES AS T2 ON T1.ContId  =  T2.continent JOIN car_makers AS T3 ON T2.CountryId  =  T3.Country GROUP BY T1.Continent;	hard	OK	2	2	OK	2	2	OK	0	0	NA	0	0	NA	1	1	OK	1	1	OK	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
107	What is the name of each continent and how many car makers are there in each one?	SELECT continents.Continent, Count(*) FROM continents JOIN countries JOIN car_makers GROUP BY continents.Continent	SELECT T1.Continent ,  count(*) FROM CONTINENTS AS T1 JOIN COUNTRIES AS T2 ON T1.ContId  =  T2.continent JOIN car_makers AS T3 ON T2.CountryId  =  T3.Country GROUP BY T1.Continent;	hard	OK	2	2	OK	2	2	OK	0	0	NA	0	0	NA	1	1	OK	1	1	OK	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
108	Which of the countries has the most car makers? List the country name.	SELECT countries.CountryName FROM countries JOIN car_makers GROUP BY car_makers.Country ORDER BY Count(*) Desc LIMIT 1	SELECT T2.CountryName FROM CAR_MAKERS AS T1 JOIN COUNTRIES AS T2 ON T1.Country  =  T2.CountryId GROUP BY T1.Country ORDER BY Count(*) DESC LIMIT 1;	extra	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	4	4	OK	
109	What is the name of the country with the most car makers?	SELECT countries.CountryName FROM countries JOIN car_makers GROUP BY car_makers.Country ORDER BY Count(*) Desc LIMIT 1	SELECT T2.CountryName FROM CAR_MAKERS AS T1 JOIN COUNTRIES AS T2 ON T1.Country  =  T2.CountryId GROUP BY T1.Country ORDER BY Count(*) DESC LIMIT 1;	extra	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	4	4	OK	
110	How many car models are produced by each maker ? Only list the count and the maker full name .	SELECT Count(*), car_makers.FullName, car_makers.FullName FROM car_makers JOIN model_list GROUP BY car_makers.Maker	select count(*) ,  t2.fullname from model_list as t1 join car_makers as t2 on t1.maker  =  t2.id group by t2.id;	medium	NOK	2	3	NOK	2	3	NOK	0	0	NA	0	0	NA	1	1	NOK	1	1	NOK	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
111	What is the number of car models that are produced by each maker and what is the id and full name of each maker?	SELECT Count(car_makers.Id), car_makers.FullName, car_makers.FullName FROM car_makers JOIN model_list GROUP BY car_makers.Maker	SELECT Count(*) ,  T2.FullName ,  T2.id FROM MODEL_LIST AS T1 JOIN CAR_MAKERS AS T2 ON T1.Maker  =  T2.Id GROUP BY T2.id;	medium	NOK	3	3	NOK	3	3	NOK	0	0	NA	0	0	NA	1	1	NOK	1	1	NOK	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
112	What is the accelerate of the car make amc hornet sportabout (sw)?	SELECT cars_data.Accelerate FROM car_names JOIN cars_data WHERE car_names.Make = 'terminal'	SELECT T1.Accelerate FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T2.Make  =  'amc hornet sportabout (sw)';	medium	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
113	How much does the car accelerate that makes amc hornet sportabout (sw)?	SELECT cars_data.Horsepower FROM cars_data JOIN car_names WHERE car_names.Make = 'terminal'	SELECT T1.Accelerate FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T2.Make  =  'amc hornet sportabout (sw)';	medium	NOK	1	1	NOK	1	1	NOK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
114	How many car makers are there in france?	SELECT Count(*) FROM countries JOIN car_makers WHERE countries.CountryName = 'terminal'	SELECT count(*) FROM CAR_MAKERS AS T1 JOIN COUNTRIES AS T2 ON T1.Country  =  T2.CountryId WHERE T2.CountryName  =  'france';	medium	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
115	What is the number of makers of care in France?	SELECT Count(*) FROM countries JOIN car_makers WHERE countries.CountryName = 'terminal'	SELECT count(*) FROM CAR_MAKERS AS T1 JOIN COUNTRIES AS T2 ON T1.Country  =  T2.CountryId WHERE T2.CountryName  =  'france';	medium	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
116	How many car models are produced in the usa?	SELECT Count(*) FROM model_list	SELECT count(*) FROM MODEL_LIST AS T1 JOIN CAR_MAKERS AS T2 ON T1.Maker  =  T2.Id JOIN COUNTRIES AS T3 ON T2.Country  =  T3.CountryId WHERE T3.CountryName  =  'usa';	hard	NOK	1	1	OK	1	1	OK	1	0	ND	1	0	ND	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	0	ND	
117	What is the count of the car models produced in the United States?	SELECT Count(*) FROM continents JOIN countries WHERE continents.Continent = 'terminal'	SELECT count(*) FROM MODEL_LIST AS T1 JOIN CAR_MAKERS AS T2 ON T1.Maker  =  T2.Id JOIN COUNTRIES AS T3 ON T2.Country  =  T3.CountryId WHERE T3.CountryName  =  'usa';	hard	NOK	1	1	OK	1	1	OK	1	1	NOK	1	1	NOK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
118	What is the average miles per gallon(mpg) of the cars with 4 cylinders?	SELECT Avg(cars_data.MPG) FROM cars_data WHERE cars_data.Cylinders = 'terminal'	SELECT avg(mpg) FROM CARS_DATA WHERE Cylinders  =  4;	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
119	What is the average miles per gallon of all the cards with 4 cylinders?	SELECT Avg(cars_data.MPG) FROM cars_data WHERE cars_data.Cylinders = 'terminal'	SELECT avg(mpg) FROM CARS_DATA WHERE Cylinders  =  4;	easy	OK	1	1	OK	1	1	OK	1	1	OK	1	1	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
120	What is the smallest weight of the car produced with 8 cylinders on 1974 ?	SELECT Min(cars_data.Weight) FROM cars_data WHERE cars_data.Year = 'terminal' AND cars_data.Cylinders = 'terminal'	select min(weight) from cars_data where cylinders  =  8 and year  =  1974	medium	OK	1	1	OK	1	1	OK	2	2	OK	2	2	OK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
121	What is the minimum weight of the car with 8 cylinders produced in 1974 ?	SELECT Min(cars_data.Weight) FROM cars_data WHERE cars_data.Year = 'terminal' AND cars_data.Year = 'terminal'	select min(weight) from cars_data where cylinders  =  8 and year  =  1974	medium	NOK	1	1	OK	1	1	OK	2	2	NOK	2	2	NOK	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	1	1	OK	
122	What are all the makers and models?	SELECT model_list.Maker FROM model_list	SELECT Maker ,  Model FROM MODEL_LIST;	medium	NOK	2	1	NOK	2	1	NOK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	0	0	NA	
123	What are the makers and models?	SELECT model_list.Maker, model_list.Model FROM car_makers JOIN model_list	SELECT Maker ,  Model FROM MODEL_LIST;	medium	NOK	2	2	OK	2	2	OK	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1	OK	0	0	NA	0	0	NA	
